Processing 3x3 minors...
Matrix size: 8x8
Total minors: 3136
Rows: 0 1 2 | Cols: 0 1 2 | Det: 191294
Rows: 3 4 7 | Cols: 0 1 7 | Det: -89117
Rows: 3 4 7 | Cols: 0 2 3 | Det: 114667
Rows: 3 4 7 | Cols: 0 2 4 | Det: -180843
Rows: 3 4 7 | Cols: 0 2 5 | Det: 140095
Rows: 3 4 7 | Cols: 0 2 6 | Det: -154216
Rows: 3 4 7 | Cols: 0 2 7 | Det: -241531
Rows: 3 4 7 | Cols: 0 3 4 | Det: -100187
Rows: 3 4 7 | Cols: 0 3 5 | Det: 57758
Rows: 3 4 7 | Cols: 0 3 6 | Det: -72273
Rows: 3 4 7 | Cols: 0 3 7 | Det: -215326
Rows: 3 4 7 | Cols: 0 4 5 | Det: 31313
Rows: 3 4 7 | Cols: 0 4 6 | Det: -20759
Rows: 3 4 7 | Cols: 0 4 7 | Det: 128563
Rows: 3 4 7 | Cols: 0 5 6 | Det: -10621
Rows: 3 4 7 | Cols: 0 5 7 | Det: -141416
Rows: 3 4 7 | Cols: 0 6 7 | Det: 137359
Rows: 3 4 7 | Cols: 1 2 3 | Det: 47086
Rows: 3 4 7 | Cols: 1 2 4 | Det: -32513
Rows: 3 4 7 | Cols: 1 2 5 | Det: 75803
Rows: 3 4 7 | Cols: 1 2 6 | Det: -27924
Rows: 3 4 7 | Cols: 1 2 7 | Det: -100555
Rows: 3 4 7 | Cols: 1 3 4 | Det: 35311
Rows: 3 4 7 | Cols: 1 3 5 | Det: 57185
Rows: 3 4 7 | Cols: 1 3 6 | Det: 35154
Rows: 3 4 7 | Cols: 1 3 7 | Det: -90937
Rows: 3 4 7 | Cols: 1 4 5 | Det: -96333
Rows: 3 4 7 | Cols: 1 4 6 | Det: -3333
Rows: 3 4 7 | Cols: 1 4 7 | Det: 138201
Rows: 3 4 7 | Cols: 1 5 6 | Det: 90507
Rows: 3 4 7 | Cols: 1 5 7 | Det: -24276
Rows: 3 4 7 | Cols: 1 6 7 | Det: 129003
Rows: 3 4 7 | Cols: 2 3 4 | Det: 106333
Rows: 3 4 7 | Cols: 2 3 5 | Det: 46549
Rows: 3 4 7 | Cols: 2 3 6 | Det: 90172
Rows: 3 4 7 | Cols: 2 3 7 | Det: -3501
Rows: 3 4 7 | Cols: 2 4 5 | Det: -203326
Rows: 3 4 7 | Cols: 2 4 6 | Det: 796
Rows: 3 4 7 | Cols: 2 4 7 | Det: 229498
Rows: 3 4 7 | Cols: 2 5 6 | Det: 172772
Rows: 3 4 7 | Cols: 2 5 7 | Det: 93772
Rows: 3 4 7 | Cols: 2 6 7 | Det: 194644
Rows: 3 4 7 | Cols: 3 4 5 | Det: -94231
Rows: 3 4 7 | Cols: 3 4 6 | Det: -11765
Rows: 3 4 7 | Cols: 3 4 7 | Det: 202735
Rows: 3 4 7 | Cols: 3 5 6 | Det: 74759
Rows: 3 4 7 | Cols: 3 5 7 | Det: 85648
Rows: 3 4 7 | Cols: 3 6 7 | Det: 171535
Rows: 3 4 7 | Cols: 4 5 6 | Det: 23202
Rows: 3 4 7 | Cols: 4 5 7 | Det: -184284
Rows: 3 4 7 | Cols: 4 6 7 | Det: 26910
Rows: 3 4 7 | Cols: 5 6 7 | Det: 167292
Rows: 3 5 6 | Cols: 0 1 2 | Det: -297702
Rows: 3 5 6 | Cols: 0 1 3 | Det: -61062
Rows: 3 5 6 | Cols: 0 1 4 | Det: -205320
Rows: 3 5 6 | Cols: 0 1 5 | Det: -153231
Rows: 3 5 6 | Cols: 0 1 6 | Det: 14187
Rows: 3 5 6 | Cols: 0 1 7 | Det: -111432
Rows: 3 5 6 | Cols: 0 2 3 | Det: -171526
Rows: 3 5 6 | Cols: 0 2 4 | Det: -45266
Rows: 3 5 6 | Cols: 0 2 5 | Det: -66445
Rows: 3 5 6 | Cols: 0 2 6 | Det: 10463
Rows: 3 5 6 | Cols: 0 2 7 | Det: 31888
Rows: 3 5 6 | Cols: 0 3 4 | Det: 109014
Rows: 3 5 6 | Cols: 0 3 5 | Det: 74658
Rows: 3 5 6 | Cols: 0 3 6 | Det: -6028
Rows: 3 5 6 | Cols: 0 3 7 | Det: 70744
Rows: 3 5 6 | Cols: 0 4 5 | Det: -22527
Rows: 3 5 6 | Cols: 0 4 6 | Det: 5059
Rows: 3 5 6 | Cols: 0 4 7 | Det: 38936
Rows: 3 5 6 | Cols: 0 5 6 | Det: 2219
Rows: 3 5 6 | Cols: 0 5 7 | Det: 41284
Rows: 3 5 6 | Cols: 0 6 7 | Det: -5436
Rows: 3 5 6 | Cols: 1 2 3 | Det: -382980
Rows: 3 5 6 | Cols: 1 2 4 | Det: -44214
Rows: 3 5 6 | Cols: 1 2 5 | Det: 43773
Rows: 3 5 6 | Cols: 1 2 6 | Det: -257295
Rows: 3 5 6 | Cols: 1 2 7 | Det: -251718
Rows: 3 5 6 | Cols: 1 3 4 | Det: 255066
Rows: 3 5 6 | Cols: 1 3 5 | Det: 206103
Rows: 3 5 6 | Cols: 1 3 6 | Det: -71025
Rows: 3 5 6 | Cols: 1 3 7 | Det: 91722
Rows: 3 5 6 | Cols: 1 4 5 | Det: 52947
Rows: 3 5 6 | Cols: 1 4 6 | Det: -179559
Rows: 3 5 6 | Cols: 1 4 7 | Det: -157056
Rows: 3 5 6 | Cols: 1 5 6 | Det: -130347
Rows: 3 5 6 | Cols: 1 5 7 | Det: -145947
Rows: 3 5 6 | Cols: 1 6 7 | Det: 108303
Rows: 3 5 6 | Cols: 2 3 4 | Det: 32758
Rows: 3 5 6 | Cols: 2 3 5 | Det: 110699
Rows: 3 5 6 | Cols: 2 3 6 | Det: -161705
Rows: 3 5 6 | Cols: 2 3 7 | Det: -186054
Rows: 3 5 6 | Cols: 2 4 5 | Det: 16524
Rows: 3 5 6 | Cols: 2 4 6 | Det: -40676
Rows: 3 5 6 | Cols: 2 4 7 | Det: -43010
Rows: 3 5 6 | Cols: 2 5 6 | Det: -55888
Rows: 3 5 6 | Cols: 2 5 7 | Det: -51493
Rows: 3 5 6 | Cols: 2 6 7 | Det: -18713
Rows: 3 5 6 | Cols: 3 4 5 | Det: -56097
Rows: 3 5 6 | Cols: 3 4 6 | Det: 101621
Rows: 3 5 6 | Cols: 3 4 7 | Det: 131758
Rows: 3 5 6 | Cols: 3 5 6 | Det: 66493
Rows: 3 5 6 | Cols: 3 5 7 | Det: 126638
Rows: 3 5 6 | Cols: 3 6 7 | Det: -73232
Rows: 3 5 6 | Cols: 4 5 6 | Det: -18396
Rows: 3 5 6 | Cols: 4 5 7 | Det: -7191
Rows: 3 5 6 | Cols: 4 6 7 | Det: -30181
Rows: 3 5 6 | Cols: 5 6 7 | Det: -33005
Rows: 3 5 7 | Cols: 0 1 2 | Det: 217174
Rows: 3 5 7 | Cols: 0 1 3 | Det: 310822
Rows: 3 5 7 | Cols: 0 1 4 | Det: -103960
Rows: 3 5 7 | Cols: 0 1 5 | Det: 12187
Rows: 3 5 7 | Cols: 0 1 6 | Det: -42495
Rows: 3 5 7 | Cols: 0 1 7 | Det: 205740
Rows: 3 5 7 | Cols: 0 2 3 | Det: 380742
Rows: 3 5 7 | Cols: 0 2 4 | Det: -210558
Rows: 3 5 7 | Cols: 0 2 5 | Det: -47135
Rows: 3 5 7 | Cols: 0 2 6 | Det: -38491
Rows: 3 5 7 | Cols: 0 2 7 | Det: 96204
Rows: 3 5 7 | Cols: 0 3 4 | Det: -119094
Rows: 3 5 7 | Cols: 0 3 5 | Det: -88826
Rows: 3 5 7 | Cols: 0 3 6 | Det: 19412
Rows: 3 5 7 | Cols: 0 3 7 | Det: -223008
Rows: 3 5 7 | Cols: 0 4 5 | Det: 34379
Rows: 3 5 7 | Cols: 0 4 6 | Det: -22775
Rows: 3 5 7 | Cols: 0 4 7 | Det: 153420
Rows: 3 5 7 | Cols: 0 5 6 | Det: -11383
Rows: 3 5 7 | Cols: 0 5 7 | Det: 50052
Rows: 3 5 7 | Cols: 0 6 7 | Det: 17640
Rows: 3 5 7 | Cols: 1 2 3 | Det: 144364
Rows: 3 5 7 | Cols: 1 2 4 | Det: 160918
Rows: 3 5 7 | Cols: 1 2 5 | Det: 18569
Rows: 3 5 7 | Cols: 1 2 6 | Det: 203997
Rows: 3 5 7 | Cols: 1 2 7 | Det: 120524
Rows: 3 5 7 | Cols: 1 3 4 | Det: 299414
Rows: 3 5 7 | Cols: 1 3 5 | Det: 18475
Rows: 3 5 7 | Cols: 1 3 6 | Det: 320211
Rows: 3 5 7 | Cols: 1 3 7 | Det: 35732
Rows: 3 5 7 | Cols: 1 4 5 | Det: -17919
Rows: 3 5 7 | Cols: 1 4 6 | Det: -66165
Rows: 3 5 7 | Cols: 1 4 7 | Det: -210140
Rows: 3 5 7 | Cols: 1 5 6 | Det: 15081
Rows: 3 5 7 | Cols: 1 5 7 | Det: -10828
Rows: 3 5 7 | Cols: 1 6 7 | Det: -216840
Rows: 3 5 7 | Cols: 2 3 4 | Det: 422082
Rows: 3 5 7 | Cols: 2 3 5 | Det: 63887
Rows: 3 5 7 | Cols: 2 3 6 | Det: 383227
Rows: 3 5 7 | Cols: 2 3 7 | Det: 147348
Rows: 3 5 7 | Cols: 2 4 5 | Det: 16922
Rows: 3 5 7 | Cols: 2 4 6 | Det: -169262
Rows: 3 5 7 | Cols: 2 4 7 | Det: -188136
Rows: 3 5 7 | Cols: 2 5 6 | Det: -40984
Rows: 3 5 7 | Cols: 2 5 7 | Det: -34384
Rows: 3 5 7 | Cols: 2 6 7 | Det: -111728
Rows: 3 5 7 | Cols: 3 4 5 | Det: 78487
Rows: 3 5 7 | Cols: 3 4 6 | Det: -141391
Rows: 3 5 7 | Cols: 3 4 7 | Det: 201132
Rows: 3 5 7 | Cols: 3 5 6 | Det: -92663
Rows: 3 5 7 | Cols: 3 5 7 | Det: 3044
Rows: 3 5 7 | Cols: 3 6 7 | Det: 231976
Rows: 3 5 7 | Cols: 4 5 6 | Det: 25806
Rows: 3 5 7 | Cols: 4 5 7 | Det: 43048
Rows: 3 5 7 | Cols: 4 6 7 | Det: -143680
Rows: 3 5 7 | Cols: 5 6 7 | Det: -51824
Rows: 3 6 7 | Cols: 0 1 2 | Det: 243642
Rows: 3 6 7 | Cols: 0 1 3 | Det: 80318
Rows: 3 6 7 | Cols: 0 1 4 | Det: 139120
Rows: 3 6 7 | Cols: 0 1 5 | Det: 114056
Rows: 3 6 7 | Cols: 0 1 6 | Det: -15274
Rows: 3 6 7 | Cols: 0 1 7 | Det: 105379
Rows: 3 6 7 | Cols: 0 2 3 | Det: -105434
Rows: 3 6 7 | Cols: 0 2 4 | Det: 271286
Rows: 3 6 7 | Cols: 0 2 5 | Det: 146320
Rows: 3 6 7 | Cols: 0 2 6 | Det: 21112
Rows: 3 6 7 | Cols: 0 2 7 | Det: -140983
Rows: 3 6 7 | Cols: 0 3 4 | Det: 149634
Rows: 3 6 7 | Cols: 0 3 5 | Det: 97592
Rows: 3 6 7 | Cols: 0 3 6 | Det: 350
Rows: 3 6 7 | Cols: 0 3 7 | Det: -874
Rows: 3 6 7 | Cols: 0 4 5 | Det: -43448
Rows: 3 6 7 | Cols: 0 4 6 | Det: 29062
Rows: 3 6 7 | Cols: 0 4 7 | Det: -197837
Rows: 3 6 7 | Cols: 0 5 6 | Det: 19056
Rows: 3 6 7 | Cols: 0 5 7 | Det: -129284
Rows: 3 6 7 | Cols: 0 6 7 | Det: -293
Rows: 3 6 7 | Cols: 1 2 3 | Det: -93744
Rows: 3 6 7 | Cols: 1 2 4 | Det: 424194
Rows: 3 6 7 | Cols: 1 2 5 | Det: 116472
Rows: 3 6 7 | Cols: 1 2 6 | Det: 259728
Rows: 3 6 7 | Cols: 1 2 7 | Det: 15705
Rows: 3 6 7 | Cols: 1 3 4 | Det: 193366
Rows: 3 6 7 | Cols: 1 3 5 | Det: 82280
Rows: 3 6 7 | Cols: 1 3 6 | Det: 79744
Rows: 3 6 7 | Cols: 1 3 7 | Det: 45723
Rows: 3 6 7 | Cols: 1 4 5 | Det: -132072
Rows: 3 6 7 | Cols: 1 4 6 | Det: 174898
Rows: 3 6 7 | Cols: 1 4 7 | Det: -174503
Rows: 3 6 7 | Cols: 1 5 6 | Det: 128888
Rows: 3 6 7 | Cols: 1 5 7 | Det: -43024
Rows: 3 6 7 | Cols: 1 6 7 | Det: -113321
Rows: 3 6 7 | Cols: 2 3 4 | Det: -79186
Rows: 3 6 7 | Cols: 2 3 5 | Det: 5896
Rows: 3 6 7 | Cols: 2 3 6 | Det: -104272
Rows: 3 6 7 | Cols: 2 3 7 | Det: -61041
Rows: 3 6 7 | Cols: 2 4 5 | Det: -125064
Rows: 3 6 7 | Cols: 2 4 6 | Det: 252440
Rows: 3 6 7 | Cols: 2 4 7 | Det: 262946
Rows: 3 6 7 | Cols: 2 5 6 | Det: 145888
Rows: 3 6 7 | Cols: 2 5 7 | Det: 76828
Rows: 3 6 7 | Cols: 2 6 7 | Det: 151652
Rows: 3 6 7 | Cols: 3 4 5 | Det: -81664
Rows: 3 6 7 | Cols: 3 4 6 | Det: 147722
Rows: 3 6 7 | Cols: 3 4 7 | Det: 87287
Rows: 3 6 7 | Cols: 3 5 6 | Det: 96536
Rows: 3 6 7 | Cols: 3 5 7 | Det: 56452
Rows: 3 6 7 | Cols: 3 6 7 | Det: 1067
Rows: 3 6 7 | Cols: 4 5 6 | Det: -27032
Rows: 3 6 7 | Cols: 4 5 7 | Det: -133316
Rows: 3 6 7 | Cols: 4 6 7 | Det: 212262
Rows: 3 6 7 | Cols: 5 6 7 | Det: 138908
Rows: 4 5 6 | Cols: 0 1 2 | Det: -336688
Rows: 4 5 6 | Cols: 0 1 3 | Det: -79184
Rows: 4 5 6 | Cols: 0 1 4 | Det: -228304
Rows: 4 5 6 | Cols: 0 1 5 | Det: -160418
Rows: 4 5 6 | Cols: 0 1 6 | Det: 9362
Rows: 4 5 6 | Cols: 0 1 7 | Det: -146252
Rows: 4 5 6 | Cols: 0 2 3 | Det: -422400
Rows: 4 5 6 | Cols: 0 2 4 | Det: 36872
Rows: 4 5 6 | Cols: 0 2 5 | Det: 215391
Rows: 4 5 6 | Cols: 0 2 6 | Det: -138919
Rows: 4 5 6 | Cols: 0 2 7 | Det: -420222
Rows: 4 5 6 | Cols: 0 3 4 | Det: 295096
Rows: 4 5 6 | Cols: 0 3 5 | Det: 251913
Rows: 4 5 6 | Cols: 0 3 6 | Det: -44417
Rows: 4 5 6 | Cols: 0 3 7 | Det: 84654
Rows: 4 5 6 | Cols: 0 4 5 | Det: 128486
Rows: 4 5 6 | Cols: 0 4 6 | Det: -93174
Rows: 4 5 6 | Cols: 0 4 7 | Det: -300964
Rows: 4 5 6 | Cols: 0 5 6 | Det: -60200
Rows: 4 5 6 | Cols: 0 5 7 | Det: -293781
Rows: 4 5 6 | Cols: 0 6 7 | Det: 72029
Rows: 4 5 6 | Cols: 1 2 3 | Det: -466592
Rows: 4 5 6 | Cols: 1 2 4 | Det: -37104
Rows: 4 5 6 | Cols: 1 2 5 | Det: 92064
Rows: 4 5 6 | Cols: 1 2 6 | Det: -313072
Rows: 4 5 6 | Cols: 1 2 7 | Det: -351520
Rows: 4 5 6 | Cols: 1 3 4 | Det: 307664
Rows: 4 5 6 | Cols: 1 3 5 | Det: 243964
Rows: 4 5 6 | Cols: 1 3 6 | Det: -86604
Rows: 4 5 6 | Cols: 1 3 7 | Det: 120008
Rows: 4 5 6 | Cols: 1 4 5 | Det: 80106
Rows: 4 5 6 | Cols: 1 4 6 | Det: -213322
Rows: 4 5 6 | Cols: 1 4 7 | Det: -222244
Rows: 4 5 6 | Cols: 1 5 6 | Det: -146606
Rows: 4 5 6 | Cols: 1 5 7 | Det: -207476
Rows: 4 5 6 | Cols: 1 6 7 | Det: 145768
Rows: 4 5 6 | Cols: 2 3 4 | Det: -97648
Rows: 4 5 6 | Cols: 2 3 5 | Det: -182994
Rows: 4 5 6 | Cols: 2 3 6 | Det: -200254
Rows: 4 5 6 | Cols: 2 3 7 | Det: 141348
Rows: 4 5 6 | Cols: 2 4 5 | Det: -33819
Rows: 4 5 6 | Cols: 2 4 6 | Det: 49595
Rows: 4 5 6 | Cols: 2 4 7 | Det: 84806
Rows: 4 5 6 | Cols: 2 5 6 | Det: 162297
Rows: 4 5 6 | Cols: 2 5 7 | Det: 109974
Rows: 4 5 6 | Cols: 2 6 7 | Det: 245708
Rows: 4 5 6 | Cols: 3 4 5 | Det: 69607
Rows: 4 5 6 | Cols: 3 4 6 | Det: 150169
Rows: 4 5 6 | Cols: 3 4 7 | Det: -118318
Rows: 4 5 6 | Cols: 3 5 6 | Det: 138671
Rows: 4 5 6 | Cols: 3 5 7 | Det: -120972
Rows: 4 5 6 | Cols: 3 6 7 | Det: -25270
Rows: 4 5 6 | Cols: 4 5 6 | Det: 87362
Rows: 4 5 6 | Cols: 4 5 7 | Det: 19475
Rows: 4 5 6 | Cols: 4 6 7 | Det: 190513
Rows: 4 5 6 | Cols: 5 6 7 | Det: 190627
Rows: 4 5 7 | Cols: 0 1 2 | Det: 144168
Rows: 4 5 7 | Cols: 0 1 3 | Det: 225320
Rows: 4 5 7 | Cols: 0 1 4 | Det: -141888
Rows: 4 5 7 | Cols: 0 1 5 | Det: 87696
Rows: 4 5 7 | Cols: 0 1 6 | Det: -105888
Rows: 4 5 7 | Cols: 0 1 7 | Det: -2312
Rows: 4 5 7 | Cols: 0 2 3 | Det: 239608
Rows: 4 5 7 | Cols: 0 2 4 | Det: -89328
Rows: 4 5 7 | Cols: 0 2 5 | Det: -86397
Rows: 4 5 7 | Cols: 0 2 6 | Det: 28221
Rows: 4 5 7 | Cols: 0 2 7 | Det: 160010
Rows: 4 5 7 | Cols: 0 3 4 | Det: 96208
Rows: 4 5 7 | Cols: 0 3 5 | Det: -280781
Rows: 4 5 7 | Cols: 0 3 6 | Det: 220093
Rows: 4 5 7 | Cols: 0 3 7 | Det: 253922
Rows: 4 5 7 | Cols: 0 4 5 | Det: 139368
Rows: 4 5 7 | Cols: 0 4 6 | Det: -93384
Rows: 4 5 7 | Cols: 0 4 7 | Det: -158912
Rows: 4 5 7 | Cols: 0 5 6 | Det: -46290
Rows: 4 5 7 | Cols: 0 5 7 | Det: 95947
Rows: 4 5 7 | Cols: 0 6 7 | Det: -117071
Rows: 4 5 7 | Cols: 1 2 3 | Det: 80672
Rows: 4 5 7 | Cols: 1 2 4 | Det: 165024
Rows: 4 5 7 | Cols: 1 2 5 | Det: -51249
Rows: 4 5 7 | Cols: 1 2 6 | Det: 197457
Rows: 4 5 7 | Cols: 1 2 7 | Det: 190930
Rows: 4 5 7 | Cols: 1 3 4 | Det: 337312
Rows: 4 5 7 | Cols: 1 3 5 | Det: -129169
Rows: 4 5 7 | Cols: 1 3 6 | Det: 367857
Rows: 4 5 7 | Cols: 1 3 7 | Det: 299698
Rows: 4 5 7 | Cols: 1 4 5 | Det: -49944
Rows: 4 5 7 | Cols: 1 4 6 | Det: -73128
Rows: 4 5 7 | Cols: 1 4 7 | Det: -185264
Rows: 4 5 7 | Cols: 1 5 6 | Det: 82470
Rows: 4 5 7 | Cols: 1 5 7 | Det: 115319
Rows: 4 5 7 | Cols: 1 6 7 | Det: -137067
Rows: 4 5 7 | Cols: 2 3 4 | Det: 324256
Rows: 4 5 7 | Cols: 2 3 5 | Det: -36831
Rows: 4 5 7 | Cols: 2 3 6 | Det: 312383
Rows: 4 5 7 | Cols: 2 3 7 | Det: 227790
Rows: 4 5 7 | Cols: 2 4 5 | Det: 130650
Rows: 4 5 7 | Cols: 2 4 6 | Det: -154650
Rows: 4 5 7 | Cols: 2 4 7 | Det: -301460
Rows: 4 5 7 | Cols: 2 5 6 | Det: -108300
Rows: 4 5 7 | Cols: 2 5 7 | Det: -57540
Rows: 4 5 7 | Cols: 2 6 7 | Det: -181780
Rows: 4 5 7 | Cols: 3 4 5 | Det: 365186
Rows: 4 5 7 | Cols: 3 4 6 | Det: -172418
Rows: 4 5 7 | Cols: 3 4 7 | Det: -252164
Rows: 4 5 7 | Cols: 3 5 6 | Det: -332230
Rows: 4 5 7 | Cols: 3 5 7 | Det: -227901
Rows: 4 5 7 | Cols: 3 6 7 | Det: -121807
Rows: 4 5 7 | Cols: 4 5 6 | Det: 104700
Rows: 4 5 7 | Cols: 4 5 7 | Det: 237910
Rows: 4 5 7 | Cols: 4 6 7 | Det: -40030
Rows: 4 5 7 | Cols: 5 6 7 | Det: -151100
Rows: 4 6 7 | Cols: 0 1 2 | Det: 110251
Rows: 4 6 7 | Cols: 0 1 3 | Det: 38971
Rows: 4 6 7 | Cols: 0 1 4 | Det: 58432
Rows: 4 6 7 | Cols: 0 1 5 | Det: 53825
Rows: 4 6 7 | Cols: 0 1 6 | Det: -10007
Rows: 4 6 7 | Cols: 0 1 7 | Det: 43467
Rows: 4 6 7 | Cols: 0 2 3 | Det: -256473
Rows: 4 6 7 | Cols: 0 2 4 | Det: 482197
Rows: 4 6 7 | Cols: 0 2 5 | Det: -109731
Rows: 4 6 7 | Cols: 0 2 6 | Det: 255616
Rows: 4 6 7 | Cols: 0 2 7 | Det: 271536
Rows: 4 6 7 | Cols: 0 3 4 | Det: 306373
Rows: 4 6 7 | Cols: 0 3 5 | Det: 86424
Rows: 4 6 7 | Cols: 0 3 6 | Det: 67075
Rows: 4 6 7 | Cols: 0 3 7 | Det: 197097
Rows: 4 6 7 | Cols: 0 4 5 | Det: -293567
Rows: 4 6 7 | Cols: 0 4 6 | Det: 179241
Rows: 4 6 7 | Cols: 0 4 7 | Det: -46197
Rows: 4 6 7 | Cols: 0 5 6 | Det: 114833
Rows: 4 6 7 | Cols: 0 5 7 | Det: 175827
Rows: 4 6 7 | Cols: 0 6 7 | Det: -125424
Rows: 4 6 7 | Cols: 1 2 3 | Det: -179926
Rows: 4 6 7 | Cols: 1 2 4 | Det: 428703
Rows: 4 6 7 | Cols: 1 2 5 | Det: -63183
Rows: 4 6 7 | Cols: 1 2 6 | Det: 279604
Rows: 4 6 7 | Cols: 1 2 7 | Det: 227980
Rows: 4 6 7 | Cols: 1 3 4 | Det: 246895
Rows: 4 6 7 | Cols: 1 3 5 | Det: 65507
Rows: 4 6 7 | Cols: 1 3 6 | Det: 82502
Rows: 4 6 7 | Cols: 1 3 7 | Det: 151522
Rows: 4 6 7 | Cols: 1 4 5 | Det: -242781
Rows: 4 6 7 | Cols: 1 4 6 | Det: 187099
Rows: 4 6 7 | Cols: 1 4 7 | Det: -48191
Rows: 4 6 7 | Cols: 1 5 6 | Det: 130769
Rows: 4 6 7 | Cols: 1 5 7 | Det: 136211
Rows: 4 6 7 | Cols: 1 6 7 | Det: -130928
Rows: 4 6 7 | Cols: 2 3 4 | Det: -210347
Rows: 4 6 7 | Cols: 2 3 5 | Det: -32097
Rows: 4 6 7 | Cols: 2 3 6 | Det: -233276
Rows: 4 6 7 | Cols: 2 3 7 | Det: -87204
Rows: 4 6 7 | Cols: 2 4 5 | Det: 150342
Rows: 4 6 7 | Cols: 2 4 6 | Det: 228940
Rows: 4 6 7 | Cols: 2 4 7 | Det: -58748
Rows: 4 6 7 | Cols: 2 5 6 | Det: -131796
Rows: 4 6 7 | Cols: 2 5 7 | Det: -71292
Rows: 4 6 7 | Cols: 2 6 7 | Det: -160064
Rows: 4 6 7 | Cols: 3 4 5 | Det: -32539
Rows: 4 6 7 | Cols: 3 4 6 | Det: 223651
Rows: 4 6 7 | Cols: 3 4 7 | Det: -57479
Rows: 4 6 7 | Cols: 3 5 6 | Det: 70213
Rows: 4 6 7 | Cols: 3 5 7 | Det: 4719
Rows: 4 6 7 | Cols: 3 6 7 | Det: -156464
Rows: 4 6 7 | Cols: 4 5 6 | Det: -195266
Rows: 4 6 7 | Cols: 4 5 7 | Det: 50170
Rows: 4 6 7 | Cols: 4 6 7 | Det: 96
Rows: 4 6 7 | Cols: 5 6 7 | Det: -136576
Rows: 5 6 7 | Cols: 0 1 2 | Det: -248378
Rows: 5 6 7 | Cols: 0 1 3 | Det: -72586
Rows: 5 6 7 | Cols: 0 1 4 | Det: -150680
Rows: 5 6 7 | Cols: 0 1 5 | Det: -119749
Rows: 5 6 7 | Cols: 0 1 6 | Det: 14449
Rows: 5 6 7 | Cols: 0 1 7 | Det: -103084
Rows: 5 6 7 | Cols: 0 2 3 | Det: -631282
Rows: 5 6 7 | Cols: 0 2 4 | Det: 427426
Rows: 5 6 7 | Cols: 0 2 5 | Det: 127155
Rows: 5 6 7 | Cols: 0 2 6 | Det: 67663
Rows: 5 6 7 | Cols: 0 2 7 | Det: -201554
Rows: 5 6 7 | Cols: 0 3 4 | Det: 507882
Rows: 5 6 7 | Cols: 0 3 5 | Det: 341516
Rows: 5 6 7 | Cols: 0 3 6 | Det: -16950
Rows: 5 6 7 | Cols: 0 3 7 | Det: 203098
Rows: 5 6 7 | Cols: 0 4 5 | Det: -128933
Rows: 5 6 7 | Cols: 0 4 6 | Det: 65913
Rows: 5 6 7 | Cols: 0 4 7 | Det: -299668
Rows: 5 6 7 | Cols: 0 5 6 | Det: 40019
Rows: 5 6 7 | Cols: 0 5 7 | Det: -149947
Rows: 5 6 7 | Cols: 0 6 7 | Det: -16357
Rows: 5 6 7 | Cols: 1 2 3 | Det: -391036
Rows: 5 6 7 | Cols: 1 2 4 | Det: 31254
Rows: 5 6 7 | Cols: 1 2 5 | Det: 63267
Rows: 5 6 7 | Cols: 1 2 6 | Det: -206033
Rows: 5 6 7 | Cols: 1 2 7 | Det: -243434
Rows: 5 6 7 | Cols: 1 3 4 | Det: 246358
Rows: 5 6 7 | Cols: 1 3 5 | Det: 207017
Rows: 5 6 7 | Cols: 1 3 6 | Det: -82959
Rows: 5 6 7 | Cols: 1 3 7 | Det: 91150
Rows: 5 6 7 | Cols: 1 4 5 | Det: 23313
Rows: 5 6 7 | Cols: 1 4 6 | Det: -123173
Rows: 5 6 7 | Cols: 1 4 7 | Det: -160652
Rows: 5 6 7 | Cols: 1 5 6 | Det: -95653
Rows: 5 6 7 | Cols: 1 5 7 | Det: -143623
Rows: 5 6 7 | Cols: 1 6 7 | Det: 99671
Rows: 5 6 7 | Cols: 2 3 4 | Det: -593486
Rows: 5 6 7 | Cols: 2 3 5 | Det: -39387
Rows: 5 6 7 | Cols: 2 3 6 | Det: -630183
Rows: 5 6 7 | Cols: 2 3 7 | Det: -301398
Rows: 5 6 7 | Cols: 2 4 5 | Det: -92874
Rows: 5 6 7 | Cols: 2 4 6 | Det: 363070
Rows: 5 6 7 | Cols: 2 4 7 | Det: 393556
Rows: 5 6 7 | Cols: 2 5 6 | Det: 122712
Rows: 5 6 7 | Cols: 2 5 7 | Det: 73284
Rows: 5 6 7 | Cols: 2 6 7 | Det: 233508
Rows: 5 6 7 | Cols: 3 4 5 | Det: -289381
Rows: 5 6 7 | Cols: 3 4 6 | Det: 522933
Rows: 5 6 7 | Cols: 3 4 7 | Det: 51544
Rows: 5 6 7 | Cols: 3 5 6 | Det: 341979
Rows: 5 6 7 | Cols: 3 5 7 | Det: 150381
Rows: 5 6 7 | Cols: 3 6 7 | Det: -210837
Rows: 5 6 7 | Cols: 4 5 6 | Det: -95198
Rows: 5 6 7 | Cols: 4 5 7 | Det: -183830
Rows: 5 6 7 | Cols: 4 6 7 | Det: 315238
Rows: 5 6 7 | Cols: 5 6 7 | Det: 167772

Singular minors: 0
Total minors: 3136
Percentage singular: 0%
Time taken: 0 seconds
